citycode,city,countrycode,country,towncode,town,villagecode,villagetypecode,PAC,village
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010108,111,440104010108111,青兰里社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010111,111,440104010111111,靖海门社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010113,111,440104010113111,太平通津社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010118,111,440104010118111,木排头社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010119,111,440104010119111,石将军社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010120,111,440104010120111,大德中社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010121,111,440104010121111,大新中社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010123,111,440104010123111,玉带濠社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010125,111,440104010125111,三府前社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010128,111,440104010128111,状元坊社区居委会
440100000000,广州市,440104000000,越秀区,440104010000,人民街道,440104010129,111,440104010129111,一德西社区居委会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011001,111,440104011001111,德安社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011002,111,440104011002111,新河浦社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011004,111,440104011004111,小东园社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011005,111,440104011005111,寺贝社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011006,111,440104011006111,寺右社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011007,111,440104011007111,五羊北社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011008,111,440104011008111,五羊东社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011009,111,440104011009111,五羊南社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011010,111,440104011010111,幸福社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011011,111,440104011011111,明月社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011012,111,440104011012111,达道北社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011013,111,440104011013111,达道南社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011014,111,440104011014111,乐景社区居民委员会
440100000000,广州市,440104000000,越秀区,440104011000,东山街道,440104011015,111,440104011015111,培正社区居民委员会
440100000000,广州市,440104000000,越秀区,440104012000,农林街道,440104012001,111,440104012001111,中山二路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104012000,农林街道,440104012002,111,440104012002111,马棚岗社区居民委员会
440100000000,广州市,440104000000,越秀区,440104012000,农林街道,440104012003,111,440104012003111,执信南社区居民委员会
440100000000,广州市,440104000000,越秀区,440104012000,农林街道,440104012004,111,440104012004111,竹丝岗社区居民委员会
440100000000,广州市,440104000000,越秀区,440104012000,农林街道,440104012005,111,440104012005111,竹丝二马路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104012000,农林街道,440104012009,111,440104012009111,农林上路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104012000,农林街道,440104012010,111,440104012010111,东园新村社区居民委员会
440100000000,广州市,440104000000,越秀区,440104012000,农林街道,440104012012,111,440104012012111,东风东路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013001,111,440104013001111,福今社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013002,111,440104013002111,梅花村社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013003,111,440104013003111,水均社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013004,111,440104013004111,共和西社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013005,111,440104013005111,西元岗社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013006,111,440104013006111,共和社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013007,111,440104013007111,共和东社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013008,111,440104013008111,共和苑社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013009,111,440104013009111,中山一社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013010,111,440104013010111,东兴南社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013011,111,440104013011111,东兴中社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013012,111,440104013012111,梅东社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013013,111,440104013013111,东风二社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013014,111,440104013014111,环市东社区居民委员会
440100000000,广州市,440104000000,越秀区,440104013000,梅花村街道,440104013015,111,440104013015111,杨箕社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014001,111,440104014001111,永福社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014002,111,440104014002111,科苑社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014003,111,440104014003111,永泰社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014004,111,440104014004111,云鹤社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014005,111,440104014005111,空司社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014006,111,440104014006111,区庄社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014007,111,440104014007111,犀牛北社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014008,111,440104014008111,东环社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014009,111,440104014009111,菜寮社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014010,111,440104014010111,执信社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014011,111,440104014011111,水荫南社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014014,111,440104014014111,御龙庭社区居委会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014015,111,440104014015111,水荫社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014016,111,440104014016111,农本社区居民委员会
440100000000,广州市,440104000000,越秀区,440104014000,黄花岗街道,440104014017,111,440104014017111,水荫西社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015001,111,440104015001111,青菜岗社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015002,111,440104015002111,青菜东社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015003,111,440104015003111,邮电社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015005,111,440104015005111,黄花新村社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015006,111,440104015006111,华侨新村社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015007,111,440104015007111,花苑社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015008,111,440104015008111,淘金社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015009,111,440104015009111,白云社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015010,111,440104015010111,天胜社区居民委员会
440100000000,广州市,440104000000,越秀区,440104015000,华乐街道,440104015011,111,440104015011111,麓苑社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016001,111,440104016001111,六马路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016002,111,440104016002111,中马路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016003,111,440104016003111,二马路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016005,111,440104016005111,大马路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016007,111,440104016007111,黄华南社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016008,111,440104016008111,黄华塘社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016009,111,440104016009111,黄华北社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016010,111,440104016010111,旧北园社区居民委员会
440100000000,广州市,440104000000,越秀区,440104016000,建设街道,440104016011,111,440104016011111,麓湖路社区居民委员会
440100000000,广州市,440104000000,越秀区,440104017000,大塘街道,440104017001,111,440104017001111,东平社区居民委员会
